ID,Location,address,maps,contact,contact2,contact3
Store ID: T212,"Thiruporur, Chennai","No. 9, Melanda Veethi, Next to S.G Gold Palace, Thiruporur, Chennai, 603110, India","http://maps.google.com/maps?saddr=&daddr=No.%209,%20Melanda%20Veethi,%20Next%20to%20S.G%20Gold%20Palace,%20Thiruporur,%20Chennai,%20603110,%20India",073581 19916,tel:073581 19916,tel:+919791597915
Store ID: T200,"Thiruvalluvar Nagar, Krishnagiri","No. 218, RM Square, Bangalore Rd, opp. Thaluk Office, Thiruvalluvar Nagar, Krishnagiri, Tamil Nadu 635001","http://maps.google.com/maps?saddr=&daddr=%20No.%20218,%20RM%20Square,%20Bangalore%20Rd,%20opp.%20Thaluk%20Office,%20Thiruvalluvar%20Nagar,%20Krishnagiri,%20Tamil%20Nadu%20635001",04343 460 854,tel:04343 460 854,tel:+919791597915
Store ID: T144,Thiruverambur,"No.10, Vaithiyalingam Nagar,, Tanjore Main Road,, Next To Green Trends,, Thiruverambur,, Trichy, 620014, India","http://maps.google.com/maps?saddr=&daddr=No.10,%20Vaithiyalingam%20Nagar,,%20Tanjore%20Main%20Road,,%20Next%20To%20Green%20Trends,,%20Thiruverambur,,%20Trichy,%20620014,%20India",0431 497 2131,tel:0431 497 2131,tel:+919791597915
Store ID: T158,"Thoraipakkam, Chennai","3, 200 Feet Radial Rd, near 70MM, Thoraipakkam, Chennai, Tamil Nadu 600097","http://maps.google.com/maps?saddr=&daddr=%203,%20200%20Feet%20Radial%20Rd,%20near%2070MM,%20Thoraipakkam,%20Chennai,%20Tamil%20Nadu%20600097",044 4335 9157,tel:044 4335 9157,tel:+919791597915
Store ID: AP008,"Thotapalyam, Chittoor","No. 18-1003, Prakasam High Rd, opp. Ramraj Textile Showroom, Thotapalyam, Chittoor, Andhra Pradesh 517001","http://maps.google.com/maps?saddr=&daddr=No.%2018-1003,%20Prakasam%20High%20Rd,%20opp.%20Ramraj%20Textile%20Showroom,%20Thotapalyam,%20Chittoor,%20Andhra%20Pradesh%20517001",085723 50005,tel:085723 50005,tel:+919791597915
Store ID: T030,TH Raod Thiruvottiyur,"No. 1069/A, Th. Road, Opp To Indian Bank & Next To Csi Church,Chennai, Chennai, 600019, India","http://maps.google.com/maps?saddr=&daddr=No.%201069/A,%20Th.%20Road,%20Opp%20To%20Indian%20Bank%20&%20Next%20To%20Csi%20Church,Chennai,%20Chennai,%20600019,%20India",044 4773 2594,tel:044 4773 2594,tel:+919791597915
Store ID: T118,"Thudiyalur, Coimbatore","No. 27, Mayanz Forum, Mettupalayam Road, Opp To State Bank Of India,Coimbatore, Coimbatore, 641034, India","http://maps.google.com/maps?saddr=&daddr=No.%2027,%20Mayanz%20Forum,%20Mettupalayam%20Road,%20Opp%20To%20State%20Bank%20Of%20India,Coimbatore,%20Coimbatore,%20641034,%20India",0422 495 4120,tel:0422 495 4120,tel:+919791597915
Store ID: T196,"Tiruppur Road, Avinashi","No: 351, Narbavi Towers, Post Office Street Avinashi Road, Avinashi, 641654, India","http://maps.google.com/maps?saddr=&daddr=No:%20351,%20Narbavi%20Towers,%20Post%20Office%20Street%20Avinashi%20Road,%20Avinashi,%20641654,%20India",04296 469 946,tel:04296 469 946,tel:+919791597915
Store ID: T079,"Tiruvottiyur, Chennai","838, Thiruvottiyur High Rd, opp. Gowri Ashram, Mavena Nagar, Rajakadai, Tiruvottiyur, Chennai, Tamil Nadu 600119","http://maps.google.com/maps?saddr=&daddr=838,%20Thiruvottiyur%20High%20Rd,%20opp.%20Gowri%20Ashram,%20Mavena%20Nagar,%20Rajakadai,%20Tiruvottiyur,%20Chennai,%20Tamil%20Nadu%20600119",044 4857 9083,tel:044 4857 9083,tel:+919791597915
Store ID: T015,"T Nagar, Chennai","Zion Complex, No 5, Thirumalai Pillai Road, T. Nagar, Chennai, 600017, India","http://maps.google.com/maps?saddr=&daddr=Zion%20Complex,%20No%205,%20Thirumalai%20Pillai%20Road,%20T.%20Nagar,%20Chennai,%20600017,%20India",044 4357 8293,tel:044 4357 8293,tel:+919791597915
Store ID: T017,"Triplicane, Chennai","No 245, K.A.S.R Towers, Triplicane high road, Chennai, 600005, India","http://maps.google.com/maps?saddr=&daddr=No%20245,%20K.A.S.R%20Towers,%20Triplicane%20high%20road,%20Chennai,%20600005,%20India",044 4359 3293,tel:044 4359 3293,tel:
Store ID: T121,"Urapakkam, Chennai","No. 236, Grand Southern Trunk Road, Urapakkam, Chennai, 603210, India","http://maps.google.com/maps?saddr=&daddr=No.%20236,%20Grand%20Southern%20Trunk%20Road,%20Urapakkam,%20Chennai,%20603210,%20India",044 4852 0364,tel:044 4852 0364,tel:+919791597915
Store ID: T117,"Vadavalli, Coimbatore","NO. 8/165, KALIGAMBAL COMPLEX, OPP TO ANANDHAAS HOTEL, MARUTHAMAILAI ROAD, Coimbatore, 641041, India","http://maps.google.com/maps?saddr=&daddr=NO.%208/165,%20KALIGAMBAL%20COMPLEX,%20OPP%20TO%20ANANDHAAS%20HOTEL,%20MARUTHAMAILAI%20ROAD,%20Coimbatore,%20641041,%20India",0422 495 4098,tel:0422 495 4098,tel:+919791597915
Store ID: T042,"Valaiyapathi Salai, Mogappair East","No 1/ 578, Valaiyapathi Salai, Mogappair East, Chennai, 600037, India","http://maps.google.com/maps?saddr=&daddr=No%201/%20578,%20Valaiyapathi%20Salai,%20Mogappair%20East,%20Chennai,%20600037,%20India",044 4952 8245,tel:044 4952 8245,tel:+919791597915
Store ID: T172,"Vallal MGR Salai, Maraimalai Nagar","HIG 45, Vallal MGR Salai, NH-1, Maraimalai Nagar, 603209, India","http://maps.google.com/maps?saddr=&daddr=HIG%2045,%20Vallal%20MGR%20Salai,%20NH-1,%20Maraimalai%20Nagar,%20603209,%20India",044 4768 9473,tel:044 4768 9473,tel:+919791597915
Store ID: T021,"Valluvar Kottam High Road, Chennai","No 350, Block Z, 23, Valluvar Kottam High Road, Tirumurthy Nagar, Nungambakkam, Chennai, 600034, India","http://maps.google.com/maps?saddr=&daddr=No%20350,%20Block%20Z,%2023,%20Valluvar%20Kottam%20High%20Road,%20Tirumurthy%20Nagar,%20Nungambakkam,%20Chennai,%20600034,%20India",044 4359 0293,tel:044 4359 0293,tel:+919791597915
Store ID: T067,"Valsaravakkam, Chennai","No. 77/ 28, Arcot Road, Veerappa Nagar, Next To Grace Super Market,Chennai, Chennai, 600087, India","http://maps.google.com/maps?saddr=&daddr=No.%2077/%2028,%20Arcot%20Road,%20Veerappa%20Nagar,%20Next%20To%20Grace%20Super%20Market,Chennai,%20Chennai,%20600087,%20India",044 4767 8658,tel:044 4767 8658,tel:+919791597915
Store ID: TS006,"Vanasthalipuram, Hyderabad","No. 52, Vanasthalipuram Main Rd, near FMS Dental, AK Residency, Vanasthalipuram, Hyderabad, Telangana 500070","http://maps.google.com/maps?saddr=&daddr=No.%2052,%20Vanasthalipuram%20Main%20Rd,%20near%20FMS%20Dental,%20AK%20Residency,%20Vanasthalipuram,%20Hyderabad,%20Telangana%20500070",040 4890 3797,tel: 040 4890 3797,tel:+919791597915
Store ID: T031,"Velachery, Chennai","Old No 42 New No 14, Bus stop, next to Ganga Sweets &, opp. to Vijaya Nagar, Sarathy Nagar, Velachery, Chennai, 600042, India","http://maps.google.com/maps?saddr=&daddr=Old%20No%2042%20New%20No%2014,%20Bus%20stop,%20next%20to%20Ganga%20Sweets%20&,%20opp.%20to%20Vijaya%20Nagar,%20Sarathy%20Nagar,%20Velachery,%20Chennai,%20600042,%20India",044 4711 1993,tel:044 4711 1993,tel:+919791597915
Store ID: T096,Vellalar Street Adambakkam,"No. 33 & 56, Vellalar St, near Jio Digital Life, Nanganallur, Jeevan Nagar, Adambakkam, Chennai, Tamil Nadu 600088","http://maps.google.com/maps?saddr=&daddr=No.%2033%20&%2056,%20Vellalar%20St,%20near%20Jio%20Digital%20Life,%20Nanganallur,%20Jeevan%20Nagar,%20Adambakkam,%20Chennai,%20Tamil%20Nadu%20600088",044 4852 2128,tel:044 4852 2128,tel:+919791597915
Store ID: T024,"Venkatanarayana Road, T Nagar","No 49, Venkatanarayana Road, Parthasarathi Puram, T. Nagar, Chennai, 600017, India","http://maps.google.com/maps?saddr=&daddr=No%2049,%20Venkatanarayana%20Road,%20Parthasarathi%20Puram,%20T.%20Nagar,%20Chennai,%20600017,%20India",044 4358 1293,tel:044 4358 1293,tel:
Store ID: K030,"Vidyaranyapura, Bengaluru","No. 808, BEL Layout, Vidyaranyapura, Bengaluru, 560097, India","http://maps.google.com/maps?saddr=&daddr=No.%20808,%20BEL%20Layout,%20Vidyaranyapura,%20Bengaluru,%20560097,%20India",080 4853 6611,tel:080 4853 6611,tel:+919791597915
Store ID: K040,"Vignan Nagar, Bengaluru","No. 266, Namjoshi Main Road, Vignan Nagar, Malleshpalya, Bengaluru, 560037, India","http://maps.google.com/maps?saddr=&daddr=No.%20266,%20Namjoshi%20Main%20Road,%20Vignan%20Nagar,%20Malleshpalya,%20Bengaluru,%20560037,%20India",080 4890 7652,tel:080 4890 7652,tel:+919791597915
Store ID: K017,"Vijaya Nagar, Bengaluru","No. 4&5, No. 1040/A, 6th Main Road, Vijaya Nagar, Near MK Super Market, Bengaluru, 560040, India","http://maps.google.com/maps?saddr=&daddr=No.%204&5,%20No.%201040/A,%206th%20Main%20Road,%20Vijaya%20Nagar,%20Near%20MK%20Super%20Market,%20Bengaluru,%20560040,%20India",080 4153 7055,tel:080 4153 7055,tel:+919791597915
Store ID: K134,vijayapura,"15, Lingad Gudi Rd, Sumiti Nagar, Sholapur, Vijayapura, Karnataka 586101","http://maps.google.com/maps?saddr=&daddr=15,%20Lingad%20Gudi%20Rd,%20Sumiti%20Nagar,%20Sholapur,%20Vijayapura,%20Karnataka%20586101",083523 11530,tel:083523 11530,tel:+919791597915
Store ID: T075,"Villivakkam, Chennai","Old No. 168/1, New No. 177/1, Near Kalpana Hotel Bus Stand, Villivakkam, Chennai, 600049, India","http://maps.google.com/maps?saddr=&daddr=Old%20No.%20168/1,%20New%20No.%20177/1,%20Near%20Kalpana%20Hotel%20Bus%20Stand,%20Villivakkam,%20Chennai,%20600049,%20India",044 4861 7541,tel:044 4861 7541,tel:+919791597915
Store ID: T209,"Weavers Colony, Dharmapuri","No.6, 49, Salem Main Rd, Weavers Colony, Dharmapuri, Tamil Nadu 636701","http://maps.google.com/maps?saddr=&daddr=No.6,%2049,%20Salem%20Main%20Rd,%20Weavers%20Colony,%20Dharmapuri,%20Tamil%20Nadu%20636701",04342 350 054,tel:04342 350 054,tel:+919791597915
Store ID: T171,"Westcar street, Chidambaram","No. 186 Kothari Complex, Westcar street, Chidambaram, 608001, India","http://maps.google.com/maps?saddr=&daddr=No.%20186%20Kothari%20Complex,%20Westcar%20street,%20Chidambaram,%20608001,%20India",063857 89309,tel:063857 89309,tel:+919791597915
Store ID: T005,West Mambalam,"No.36, Old No.93, Aryagowda Road, Gokulam Colony, Postal Colony, West Mambalam, Chennai, 600033, India","http://maps.google.com/maps?saddr=&daddr=No.36,%20Old%20No.93,%20Aryagowda%20Road,%20Gokulam%20Colony,%20Postal%20Colony,%20West%20Mambalam,%20Chennai,%20600033,%20India",044 4359 6293,tel:044 4359 6293,tel:+919791597915
Store ID: K138,"West of Chord Road, Bengaluru","No. 706, West of Chord Road, 2nd Stage, Basaveshwar Nagar, Opp. Sea Route, Bengaluru, 560086, India","http://maps.google.com/maps?saddr=&daddr=No.%20706,%20West%20of%20Chord%20Road,%202nd%20Stage,%20Basaveshwar%20Nagar,%20Opp.%20Sea%20Route,%20Bengaluru,%20560086,%20India",072000 93617,tel:072000 93617,tel:+919791597915
Store ID: K080,"Whitefield, Bengaluru","No. 624, Whitefield Main Road, Whitefield, Near Reliance Fresh, Bengaluru, 560066, India","http://maps.google.com/maps?saddr=&daddr=No.%20624,%20Whitefield%20Main%20Road,%20Whitefield,%20Near%20Reliance%20Fresh,%20Bengaluru,%20560066,%20India",080 4115 0418,tel:080 4115 0418,tel:+919791597915
Store ID: K127,"Wilson Garden, Bengaluru","No.21, Siddaiah Road, Wilson Garden, Opp. Wilson Garden, Bengaluru, 560027, India","http://maps.google.com/maps?saddr=&daddr=No.21,%20Siddaiah%20Road,%20Wilson%20Garden,%20Opp.%20Wilson%20Garden,%20Bengaluru,%20560027,%20India",080 4991 1247,tel:080 4991 1247,tel:+919791597915
Store ID: K049,"Yelahanka New Town, Bengaluru","No. 2329, 16th B Cross Road, Yelahanka New Town, Near Bus Terminus, Bengaluru, 560064, India","http://maps.google.com/maps?saddr=&daddr=No.%202329,%2016th%20B%20Cross%20Road,%20Yelahanka%20New%20Town,%20Near%20Bus%20Terminus,%20Bengaluru,%20560064,%20India",080 4372 1454,tel:080 4372 1454,tel:+919791597915
Store ID: K070,"Yelanka Old Town, Bengaluru","No. 509/1, No.614, Amathi Shopping Complex, BB Road, Yelahanka, Opposite Post Office, Bengaluru, 560064, India","http://maps.google.com/maps?saddr=&daddr=No.%20509/1,%20No.614,%20Amathi%20Shopping%20Complex,%20BB%20Road,%20Yelahanka,%20Opposite%20Post%20Office,%20Bengaluru,%20560064,%20India",080 4125 8143,tel:080 4125 8143,tel:+919791597915
